#种子 0xf00d	NCONF 100	环大小 5
#花样	杂化	元素	双键伙伴	l0	l1	l2	l3	l4	a0	a1	a2	a3	a4	t0	t1	t2	Q	phi	SMILES
22223i	22322	NCSCC	-,S,-,C,O	1.378228	1.756829	1.726806	1.491875	1.387768	116.812241	109.800797	93.363421	109.573374	110.301699	0.512644	1.752092	0.000000	0.034425	4.4820	N1(C(SC(/C1=O)=C/C(=C/C2=CC=CC=C2)C)=S)CCC(=O)O
22223i	22322	NCSCC	-,S,-,C,O	1.379681	1.758053	1.722420	1.490498	1.387812	116.187632	110.037426	93.225346	109.659367	110.576436	2.458997	0.877173	0.000000	0.049085	7.9237	N1(C(SC(/C1=O)=C/C2C=C3OCOC(=CC=2)3)=S)C(C(=O)O)CCC
22223i	22322	NCSCC	-,S,-,C,O	1.379807	1.756964	1.725489	1.491462	1.387725	116.148688	110.043112	93.325460	109.410106	110.743812	-2.958534	-0.397703	0.000000	0.050477	1.4195	N1(C(SC(/C1=O)=C/C=C/C)=S)C(C(=O)O)C
22223i	22322	NCSCC	-,S,-,C,O	1.380004	1.757806	1.722999	1.491093	1.387720	116.173457	110.040011	93.237413	109.625582	110.609459	3.124217	0.113385	0.000000	0.049572	2.2600	N1(C(SC(/C1=O)=C/C2=CC=C(C=C2)F)=S)C(C(=O)O)C
22223i	23222	CCCCC	O,-,O,-,-	1.509069	1.510509	1.502082	1.334239	1.476116	111.237253	99.950544	110.461142	108.744879	109.590359	-0.698229	1.274549	0.000000	0.011428	0.1364	c1ccc(cc1)[C@@H]2C(=O)C=C(C2=O)N
22223i	23222	CCCNC	N,-,O,-,O	1.502887	1.518811	1.376906	1.366421	1.513869	107.565275	103.000221	108.840114	114.082314	106.400551	-2.616359	3.660346	0.000000	0.029748	17.5056	C/N=C\\1/C(C(=O)N(C1=O)C)C2=CC(=O)N(C2=O)C
22223i	23222	CCCNN	-,-,-,-,-	1.471548	1.455231	1.289272	1.440481	1.296879	110.577554	100.442511	112.529775	107.402800	109.046294	-0.202731	0.324279	0.000000	0.002822	0.0722	Cc1ccccc1[C@@H]2[C@@H]([C@@]23C(=NN=C3O)N)C#N
22223i	23222	CCCNN	N,-,O,-,-	1.497532	1.507408	1.404995	1.408632	1.367680	110.660748	102.477619	106.534000	111.634543	107.364665	5.002686	1.830456	0.000000	0.104932	7.2484	N=C1CC(=O)N(N1)C2=CC=CC=C2
22223i	23222	CCNCN	O,-,-,O,-	1.530049	1.445051	1.374720	1.352632	1.356627	109.169841	99.029447	112.336116	108.419251	110.548824	-6.828872	5.047712	0.000000	0.066185	3.0397	c1csc(n1)NC(=O)C[C@@H]2C(=O)NC(=O)N2
22223i	23222	CCNCN	O,-,-,O,-	1.530990	1.450184	1.373732	1.353130	1.360820	108.588798	99.657499	112.096771	108.457959	111.043596	2.636919	-4.114282	0.000000	0.034280	6.6167	C1CSC[C@@]12C(=O)NC(=O)N2
22223i	23222	CCNNC	-,-,-,-,-	1.506516	1.485192	1.265397	1.375010	1.333598	106.266173	101.126379	110.321730	110.823368	111.298614	3.958382	-4.094471	0.000000	0.036058	5.0166	Cc1cc(n(n1)[C@H]2C(=C(N=N2)C)[NH3+])C
22223i	23222	CCOCC	C,-,-,-,-	1.523313	1.446872	1.386346	1.336112	1.450282	103.338419	107.336655	105.277992	114.688595	109.126564	4.002218	-1.616466	0.000000	0.046166	17.3489	c1ccc(cc1)[C@@H]2C(=C(C#N)C#N)C(=C(O2)N)C#N
22223i	23222	CCOCO	C,-,-,O,-	1.487930	1.419118	1.364633	1.370390	1.381565	111.070604	101.852587	109.250068	112.864676	104.901866	-2.376384	1.817390	0.000000	0.022601	4.9806	C1(C(OC(O1)=O)=C)(C2C3C=CC(C2)C3)C
22223i	23222	CCOCO	C,-,-,O,-	1.491863	1.419279	1.362047	1.368202	1.381826	111.327416	101.263753	109.782787	112.798459	104.827586	0.000102	-0.000072	0.000000	0.000001	0.0522	C12(C(OC(O1)=O)=C)CC(NC(C2)(C)C)(C)C
22223i	23222	CSCNC	C,-,S,-,O	1.724771	1.749151	1.360843	1.366517	1.490146	109.781245	92.767582	109.771813	118.106064	109.573295	0.000002	0.000001	0.000000	0.000000	5.6004	CC=C1SC(=S)NC1=O
22223i	23222	NCCNC	-,-,O,-,-	1.462718	1.532754	1.385833	1.297973	1.361380	106.709731	100.464271	109.588222	106.019768	117.053382	3.381047	-1.526892	0.000000	0.038090	13.4806	CCN1CC(=O)N=C1N
22223i	23222	NCCNC	-,-,O,-,O	1.451394	1.550410	1.361034	1.349812	1.370569	112.942487	98.471683	108.941193	110.742074	108.775359	2.250386	-3.668813	0.000000	0.031332	5.8265	C[C]1(NC(=O)NC1=O)C2=CC=C(Cl)C=C2
22223i	23222	NCCNC	-,-,O,-,O	1.453476	1.555715	1.360749	1.348907	1.369480	113.247446	98.027702	109.100742	110.733467	108.796258	-2.797364	3.196514	0.000000	0.028320	1.7433	CCC[C]1(NC(=O)NC1=O)C2=CC=CC=C2
22223i	23222	NCCNC	-,-,O,-,S	1.455390	1.507499	1.357069	1.364409	1.423131	109.144027	102.514623	108.496301	111.710081	108.134967	-0.000014	0.000015	0.000000	0.000000	0.2803	CC(=O)N1CC(=O)NC1=S
22223i	23222	NCNCC	-,-,-,-,-	1.481394	1.480576	1.296420	1.485522	1.296220	104.188527	109.374888	104.190227	110.983070	110.965303	1.833690	-4.413331	0.000000	0.047803	17.7176	C1CCC2(CC1)N=C(C3=CC=CC=C3)C(=N2)C4=CC=CC=C4
22223i	23222	NCONC	-,-,-,-,-	1.440403	1.445380	1.434791	1.308468	1.367785	105.680222	104.199883	107.640609	105.785790	114.805218	12.815799	-7.434271	0.000000	0.127258	3.8132	c1ccc(c(c1)[C@@H]2NC(=NO2)CC(=O)N3CCCC3)O
22223i	23222	NNOCN	-,-,-,-,-	1.437197	1.458338	1.358507	1.289731	1.359110	107.613904	105.857804	101.909738	116.755418	107.410266	-4.968844	1.492655	0.000000	0.061484	14.4257	CCCN1NOC(=N1)N
22223i	32222	CCCCC	-,-,-,-,-	1.523681	1.352966	1.468066	1.353887	1.525328	102.137057	109.438640	109.515150	109.493020	109.357399	-1.385607	-0.197193	0.000000	0.023098	4.0687	OC1(CC=C)C(=C(C2=CC=CC=C2)C(=C1C3=CC=CC=C3)C4=CC=CC=C4)C5=CC=CC=C5
22223i	32222	CCNCC	-,O,-,O,O	1.521064	1.393644	1.379087	1.510632	1.491525	102.926085	109.678380	112.073976	107.286293	108.017296	0.809633	0.041222	0.000000	0.012974	3.1447	CCC1(CC)C(=O)N(C(=O)C1=O)C2=CC=CC=C2
22223i	32222	CCNCN	-,-,-,-,-	1.505878	1.301418	1.379574	1.309865	1.476562	95.497758	116.642678	103.366338	113.688995	110.804231	0.000005	-0.000003	0.000000	0.000000	6.0271	CC1(C(=NC=[N+]1[O-])C#N)C
22223i	32222	CCNCN	-,O,-,-,-	1.516550	1.379724	1.390362	1.300417	1.479425	103.777752	106.084387	108.351730	114.020660	107.480214	-4.047177	1.094880	0.000000	0.050720	11.1154	CO[C@@]1(C(=O)N(C(=N1)[O-])c2ccc(cc2)F)C(F)(F)F
22223i	32222	CNCCC	-,-,O,C,O	1.472809	1.391930	1.478569	1.476084	1.516659	100.255001	116.188969	105.943362	106.974695	110.232995	-6.542036	3.432020	0.000000	0.058353	4.1089	CNC(=O)[CH](C)[CH]1N([CH]2CC[CH](O)[CH](C)O2)C(=O)C(=C(O)C=CC(C)=C[CH](C)[CH]3O[C]4(C)O[CH](C=C[C]45CO5)[CH]3C)C1=O
22223i	32222	CNCNC	-,-,O,-,O	1.443654	1.375477	1.353393	1.361890	1.537689	99.644522	112.072465	108.540906	110.982787	108.254623	-5.093740	0.385957	0.000000	0.066905	3.0506	CC(C)(C)C[C]1(C)NC(=O)NC1=O
22223i	32222	CNCNC	-,-,O,-,O	1.444799	1.403704	1.360477	1.357173	1.513994	100.436722	111.379122	107.543939	111.006692	109.353864	-5.453213	5.126903	0.000000	0.046611	6.1188	[O-][N+](=O)C1=CC=C(O1)C=NN2CC(=O)NC2=O
22223i	32222	CNCNC	-,-,O,-,O	1.447734	1.374313	1.353173	1.361259	1.539264	99.492860	112.313617	108.553905	111.084680	108.460850	2.061814	0.014768	0.000000	0.028961	0.1356	CCCCCC[C]1(C)NC(=O)NC1=O
22223i	32222	CNCNC	-,-,O,-,O	1.447853	1.374320	1.353157	1.361258	1.539359	99.480281	112.318452	108.552341	111.084704	108.467335	2.165064	-0.077245	0.000000	0.029374	1.5930	CC[C]1(C)NC(=O)NC1=O
22223i	32222	CNCNC	-,-,O,-,O	1.449016	1.387742	1.363736	1.366118	1.542054	100.353929	111.285282	108.811891	110.476116	108.381385	7.562519	-8.796476	0.000000	0.072172	12.7090	C1(N(C(=O)N(C1=O)C)C)(C(NC(=O)NC)=O)O
22223i	32222	CNCNO	-,-,-,-,-	1.441242	1.364948	1.304457	1.437598	1.447368	104.682124	105.091167	116.022053	105.216601	107.773482	-8.549036	2.200297	0.000000	0.101713	8.1361	CC1(NC(=NO1)C2=NC(ON2)(C)C)C
22223i	32222	CNNCC	-,-,-,-,-	1.480276	1.386616	1.385390	1.341992	1.505786	101.664135	108.130036	110.148578	109.499019	109.985921	7.970803	-5.992010	0.000000	0.068918	9.4003	Cc1ccc(cc1)N2[C@@H](C=C(N2)C)O
22223i	32222	CNNCO	-,-,-,N,-	1.463254	1.254408	1.381139	1.362146	1.405017	109.331054	106.666704	109.523265	113.299909	101.171501	-0.533906	0.014748	0.000000	0.007865	0.0038	CC[C@@]1(N=N/C(=N\\c2ccccc2)/O1)C
22223i	32222	COCCC	-,-,O,-,-	1.430281	1.361038	1.462082	1.329914	1.479759	103.876721	109.387137	109.124709	106.754597	110.855446	0.391201	-0.330952	0.000000	0.003348	14.7181	C[CH]1OC(=O)C=C1
22223i	32222	SCCNC	-,C,O,-,S	1.726498	1.487885	1.366555	1.360899	1.748200	92.748017	109.762210	109.620193	118.100901	109.767716	-0.324622	0.308865	0.000000	0.002926	16.3446	CN(C)C1=CC=C(C=C1)C=C2SC(=S)NC2=O
22233f1	22233	CCCCC	-,-,O,-,-	1.334962	1.471911	1.505138	1.558317	1.499860	116.078425	105.616197	112.085920	102.654870	103.444159	3.396395	-3.503443	0.000000	0.033203	8.4710	C1(=CC(=O)C2C1C3C=CC2C3)O
22233f1	22233	CCCCC	O,-,-,-,-	1.440090	1.364879	1.481548	1.559851	1.534885	108.241400	109.142439	114.805967	102.598786	105.211408	0.000030	-0.000010	0.000000	0.000000	11.8733	c1csc2c1C(=O)CC2
22233f1	22233	CCCCC	O,-,-,-,-	1.463200	1.393905	1.496553	1.533100	1.506433	109.760834	107.732717	112.604732	104.694225	105.207493	-0.000018	0.000012	0.000000	0.000000	5.7279	CC1=CC=C(Cl)C2=C1C(=O)CC2
22233f1	22233	CCCCS	N,-,-,-,-	1.484068	1.347998	1.499359	1.804593	1.753089	111.738021	111.292656	117.586733	106.242208	93.056823	-1.654379	2.945941	0.000000	0.030840	11.9488	[H]/N=C/1\\C(=C2CCCC[C@H]2S1)c3[n-]nnn3
22233f1	22233	CNCCC	O,-,O,-,-	1.383808	1.383497	1.510373	1.521513	1.506906	107.478094	110.238548	108.461380	100.601675	102.348227	11.174111	-27.354086	0.000000	0.322488	17.6375	N1(C(C2C(C=CC(C(C1=O)2)C)C(=O)OC)=O)C3=CC=CC=C3
22233f1	22233	CNCCC	O,-,O,-,-	1.401613	1.404661	1.482405	1.489291	1.503394	103.838879	109.411921	103.818469	99.339054	98.039231	15.696213	-40.921176	0.000000	0.484678	17.7130	c1ccc(cc1)N2C(=O)[C@H]3[C@H](C2=O)N=NN3
22233f1	22233	CNCSC	O,-,C,-,-	1.401454	1.385913	1.733189	1.805913	1.507671	111.782494	116.476198	111.247506	93.784640	106.667081	2.042406	-0.907984	0.000000	0.018020	8.5522	C1C(=C(N2C(=O)CSC2=C1C(=O)N)N)C#N
22233f1	22233	CNNCC	-,-,-,-,-	1.301068	1.370343	1.452103	1.517332	1.485705	116.862434	106.051226	112.402855	104.764107	99.401655	6.744003	-7.559580	0.000000	0.066094	13.9061	CCOC(=O)C1=NN[C@@H]2[C@H]1C(=O)NC2=O
22233f1	22233	CNNCC	-,-,-,-,-	1.307806	1.393801	1.455782	1.512249	1.497790	113.785634	105.791134	107.818816	101.202486	96.729913	-20.741859	36.542189	0.000000	0.367198	6.0030	CCCC1=NN([C@@H]2[C@@H]1N=C(NC2=O)Cc3ccc(cc3)N)C
22233f1	22233	COCCC	O,-,O,-,-	1.352848	1.355495	1.497076	1.523077	1.488378	110.974653	110.532549	110.237926	103.295332	102.797160	-3.808484	11.657979	0.000000	0.143127	14.0819	O=C1OC(=O)[CH]2[CH]1[CH](N3[CH]4[CH]([CH](N23)C5=CC=CC=C5)C(=O)OC4=O)C6=CC=CC=C6
22233f1	22233	COCCC	O,-,O,-,-	1.353600	1.353600	1.491805	1.532777	1.491805	110.853606	111.080736	110.853605	103.556633	103.556631	3.226165	-1.877107	0.000000	0.027310	0.0000	O=C1OC(=O)[CH]2[CH]3C[CH](C=C3)[CH]12
22233f1	22233	NCCCC	-,-,-,-,-	1.409212	1.389661	1.485901	1.540604	1.476750	103.550565	112.299917	109.836309	100.055565	107.294897	-0.060805	-15.311784	0.000000	0.254925	0.8774	N1(C2=C(C=NN=C2)CC1)C
22233f1	22233	NCCCC	-,-,-,-,-	1.417094	1.394877	1.489067	1.540040	1.474124	102.563379	113.049354	109.073004	100.268296	107.991644	1.346710	14.393480	0.000000	0.255903	1.3951	N1C2=C(C=CC=C2)CC1
22233f1	22233	NCNCC	-,-,-,-,-	1.288693	1.349835	1.422859	1.530481	1.499970	103.454445	118.015657	109.352539	101.464445	107.070545	4.511094	-7.308261	0.000000	0.077064	8.2023	COC(=O)/C=c/1\\c(=O)n2c(=NCC2)s1
22233f1	22233	NCNCC	-,-,-,-,-	1.292139	1.377945	1.431232	1.519485	1.482711	105.147212	117.096503	107.469258	103.405845	106.556822	-2.737046	5.025034	0.000000	0.054779	11.1224	C1CSC2=NCCN2C1=O
22233f1	22233	NCNCC	-,O,-,-,-	1.396573	1.395122	1.461592	1.602815	1.456693	111.565603	108.022696	112.427163	101.409415	102.523116	-5.342940	15.550717	0.000000	0.197316	13.2340	ClN1C(=O)N(Cl)C2(N(Cl)C(=O)N(Cl)C12C3=CC=CC=C3)C4=CC=CC=C4
22233f1	22233	OCCPC	-,-,-,O,-	1.378124	1.394334	1.718188	1.790976	1.458063	110.981822	118.725846	107.513569	94.724274	106.410880	-0.059189	6.904334	0.000000	0.133052	4.3023	c1ccc2c(c1)OC[P@@]2(=O)O
22233f1	22332	CCCCC	-,-,-,-,O	1.331490	1.514499	1.600703	1.516834	1.470691	107.436546	115.715927	102.733878	102.368925	111.660667	1.503633	-2.517889	0.000000	0.028968	5.1770	ClC1=C(Cl)[C]2(Cl)[C]3(Cl)C(=C(Cl)[C](Cl)(C3=O)[C]2(Cl)C1=O)Cl
22233f1	22332	CCCCC	-,-,-,-,O	1.337199	1.505582	1.526794	1.500942	1.468654	105.766127	114.263266	104.651747	102.190828	112.059591	8.457412	-9.883694	0.000000	0.101009	12.7615	COc1ccc2c(c1)CC[C@@H]3C2=CC(=O)C3
22233f1	22332	CCCCC	-,C,-,-,-	1.510375	1.522210	1.544062	1.545843	1.349066	103.163710	113.184670	99.217359	104.385546	114.503060	22.836940	-21.457509	0.000000	0.233612	3.0510	c1ccc2c(c1)[nH]c(n2)NNC3=C4C=CC[C@@H]4C3
22233f1	22332	CCCCO	-,-,-,-,-	1.334758	1.490082	1.529292	1.439570	1.394869	114.579730	109.322383	101.310810	108.643858	105.121779	-6.945301	9.978077	0.000000	0.097249	8.4740	CC1=C([C@@H]2CCO[C@@H]2O1)C(=O)OC
22233f1	22332	CCCCO	O,C,-,-,-	1.483428	1.498350	1.534483	1.439075	1.363122	107.473225	106.480194	98.419411	104.431672	109.326332	31.138877	-36.313787	0.000000	0.360187	12.0655	CC1=C2C(=O)O[C@H]([C@@]2(CCC1=O)C)c3ccoc3
22233f1	22332	CCCCO	O,C,-,-,-	1.486310	1.498554	1.536590	1.443234	1.364918	107.610025	106.353517	99.856897	104.379705	110.338775	29.363997	-32.957412	0.000000	0.328727	9.3751	CC1=C2C(=O)O[C@@H]([C@@]2(CCC1)C)c3ccoc3
22233f1	22332	CNCCN	-,-,-,-,-	1.321324	1.475848	1.573214	1.462442	1.317327	114.178458	109.666932	102.936780	102.293795	110.908861	-0.646528	1.078123	0.000000	0.011812	2.5558	CCCCNC(=O)NCC1=[NH+][C@@H]2C=CC=C[C@@H]2N1
22233f1	22332	CNCCN	O,-,-,-,-	1.378716	1.425865	1.546937	1.425865	1.378716	108.961933	111.246764	104.155431	104.155433	111.246764	2.932002	-0.000015	0.000000	0.042330	0.0002	O=C1NC2NC(=O)NC2N1
22233f1	22332	CNCCN	O,-,-,-,-	1.384114	1.428060	1.523270	1.448286	1.385065	108.318661	110.282947	103.144102	102.686725	109.409851	20.041393	-24.253236	0.000000	0.236049	15.4317	O=C1NC2NC(=O)NC(=O)C2N1
22233f1	22332	CNCCN	S,-,-,-,-	1.423199	1.468907	1.576076	1.451032	1.391393	108.433983	108.795922	102.529916	101.595104	111.117329	-22.281344	26.657192	0.000000	0.267145	17.5324	C[C@@]12C[C@@]3(C(NC(=S)N3O)(C)C)ON1C(=S)NC2(C)C
22233f1	22332	CNCCO	O,-,-,-,-	1.363935	1.450783	1.567288	1.458138	1.366135	108.902355	112.139100	98.997321	102.337768	108.381941	21.975775	-28.646382	0.000000	0.294634	9.9408	C12(N(C(=O)OC31CCCCC3)CCC4=C2C=C(C(OC)=C4)OC)C
22233f1	22332	CNCCO	O,-,-,-,-	1.363981	1.451127	1.568839	1.457458	1.366296	109.023878	112.213791	99.115229	102.563548	108.492631	21.189931	-27.651797	0.000000	0.284190	9.9461	C12(N(C(=O)OC1(CC)C)CCC3=C2C=C(C(OC)=C3)OC)C
22233f1	22332	CNCCO	O,-,-,-,-	1.363988	1.451275	1.568533	1.457183	1.366537	109.022991	112.213745	99.115502	102.574998	108.437145	21.024557	-27.685539	0.000000	0.284819	9.4235	C12(N(C(=O)OC1(CC)C)CCC3=C2C=CC=C3)C
22233f1	22332	CNCCO	O,-,-,-,-	1.364372	1.450620	1.561616	1.455347	1.366862	109.012976	112.181627	99.074071	102.958586	108.211885	-21.011636	27.651830	0.000000	0.282894	9.6463	C12(N(C(=O)OC1(C)C)CCC3=C2C=C(C(OC)=C3)OC)C
22233f1	22332	CNCCO	O,-,-,-,-	1.373007	1.439233	1.561046	1.446608	1.367951	109.473633	111.108581	99.549877	102.941561	107.853962	22.593414	-28.891465	0.000000	0.290336	12.3228	C12(N(C(=O)OC1(C)C)CCN3C(=C2)C(OC3=O)(C)C)C
22233f1	22332	CNCCO	O,-,-,-,-	1.373007	1.439233	1.561046	1.446608	1.367951	109.473633	111.108589	99.549892	102.941568	107.853977	-22.593342	28.891390	0.000000	0.290335	12.3227	C[C@]12C=C3C(OC(=O)N3CCN1C(=O)OC2(C)C)(C)C
22233f1	22332	CNCSC	-,-,-,-,-	1.386663	1.500107	1.833841	1.747982	1.339211	116.558570	112.660056	105.140886	91.865285	112.505954	11.023699	-10.038010	0.000000	0.122233	10.3747	c1ccc(cc1)C2=CN3C=CS[C@@H]3N2CCO
22233f1	22332	NCCCO	-,-,-,-,-	1.305865	1.483381	1.501735	1.418375	1.429290	106.237802	113.215178	95.406927	103.359864	104.047213	26.382086	-38.917791	0.000000	0.397427	3.7348	c1ccc(cc1)C2=NO[C@@H]3[C@@H]2C(=O)NC(=O)N3
22233f1	23322	CCCCC	O,-,-,-,-	1.508548	1.538076	1.495012	1.389706	1.455738	109.412801	105.237177	104.465592	112.494715	108.389715	-0.000106	0.000058	0.000000	0.000001	7.6059	O=C1CCC2=C1C=CC=C2
22233f1	23322	CCCCN	O,-,-,O,-	1.491429	1.517332	1.515711	1.359030	1.356861	109.667597	104.155066	104.146168	108.185899	112.167266	2.860998	-9.834742	0.000000	0.114128	14.8389	CCOC(=O)C1=NN[C@@H]2[C@H]1C(=O)NC2=O
22233f1	23322	CCCCN	O,-,-,O,-	1.510660	1.533025	1.509166	1.359489	1.358719	108.398350	101.573476	102.457167	107.278835	112.744286	26.251905	-24.516011	0.000000	0.270114	12.0536	C1C=C(C[C@@H]2[C@H]1C(=O)NC2=O)Cl
22233f1	23322	CCCCO	O,-,-,O,-	1.488378	1.523077	1.497076	1.355495	1.352848	110.974655	102.797240	103.295311	110.237927	110.532579	14.071953	-11.657847	0.000000	0.143124	14.0825	O=C1OC(=O)[CH]2[CH]1[CH](N3[CH]4[CH]([CH](N23)C5=CC=CC=C5)C(=O)OC4=O)C6=CC=CC=C6
22233f1	23322	CCCCO	O,-,-,O,-	1.494265	1.522321	1.500190	1.351205	1.350516	111.316701	103.295438	103.565495	110.785458	110.690171	-5.606274	5.392931	0.000000	0.057393	11.3825	C12(C(C(=O)OC1=O)C3(C)OC2CC3)C
22233f1	23322	CCCCO	O,-,-,O,-	1.499735	1.517451	1.499020	1.357887	1.356424	109.795282	100.232313	101.634680	108.765849	109.690162	-29.791057	26.471629	0.000000	0.306228	17.5530	C[CH]1C=CC[CH]2[CH]1C(=O)OC2=O
22233f1	23322	CCCCO	O,-,-,O,-	1.506302	1.522478	1.489229	1.348949	1.352062	111.309085	102.525869	104.503204	110.906936	110.737640	1.056404	-0.509738	0.000000	0.012459	12.1516	C12(C(OC(C1C3CCC2(O3)C)=O)=O)C
22233f1	23322	CCCCO	O,-,-,O,-	1.506701	1.524987	1.495674	1.351851	1.353193	110.829514	103.103470	103.966661	110.889549	111.012674	-3.561687	1.674657	0.000000	0.042212	12.6335	C1(C2(C(C3CC2CC3)C(O1)=O)C)=O
22233f1	23322	CCCON	-,-,-,-,-	1.478380	1.504468	1.427302	1.436550	1.294823	113.665393	95.769818	101.789136	104.533859	105.546343	39.747439	-40.950285	0.000000	0.410065	4.3387	c1ccc2c(c1)[C@@H]3[C@@H](CO2)C=NO3
22233f1	23322	CSCCC	O,-,-,-,-	1.758065	1.825959	1.493809	1.395248	1.465792	110.746146	93.840495	106.610650	115.329283	113.473426	-0.000010	0.000009	0.000000	0.000000	7.1026	C1(SCC2C1=CC=CC=2)=O
22233f1	23322	NCCCC	-,-,-,-,-	1.475132	1.551027	1.482405	1.330890	1.384297	109.512722	104.517170	101.831273	112.732966	110.670431	7.789630	-4.981700	0.000000	0.083116	0.3104	CN1CCC\\2=C1/C(=N\\O)/S/C2=N\\c3ccc(cc3)F
22233f1	23322	NCCNC	-,-,-,-,-	1.437862	1.587595	1.489066	1.293026	1.349322	105.919071	101.311858	106.640205	101.568474	122.631288	12.936007	-7.674919	0.000000	0.134516	0.0114	[C@@H]12[C@@H](NC(=N1)O)N=C(N2)O
22233f1	23322	NCCNC	-,-,-,-,-	1.489067	1.587595	1.437862	1.349322	1.293026	101.568475	106.640206	101.311857	105.919071	122.631287	12.936011	-12.941378	0.000000	0.134516	0.0114	[C@@H]12[C@@H](NC(=N1)O)N=C(N2)O
22233f1	23322	NCCNC	-,-,-,-,-	1.499453	1.517498	1.448345	1.380946	1.306152	99.393052	103.987549	100.430409	101.734664	120.444164	37.378795	-30.494728	0.000000	0.362478	14.9187	CN1[C@@H]2[C@@H](C(=NC1=O)[O-])N=C(N2)Cl
22233f1	23322	NCCNC	-,-,-,-,N	1.463976	1.554979	1.428837	1.366752	1.331370	107.856614	105.766585	100.738159	112.625612	111.029419	6.123200	2.291278	0.000000	0.124594	6.6798	[C@@H]12[C@@H](NS(=O)(=O)N1)[N-]/C(=N\\[N+](=O)[O-])/N2
22233f1	23322	NCCNC	-,-,-,-,O	1.425865	1.546937	1.425865	1.378716	1.378716	111.246763	104.155430	104.155433	111.246765	108.961934	-0.000017	2.932012	0.000000	0.042330	0.0002	O=C1NC2NC(=O)NC2N1
22233f1	23322	NCCNC	-,-,-,-,O	1.436298	1.574843	1.436298	1.376734	1.376734	111.503197	103.495027	103.495026	111.503201	109.255079	0.000000	5.228049	0.000000	0.075574	0.0000	C12(C(NC(N1)=O)(NC(N2)=O)C)C
22233f1	23322	NCCNC	-,-,-,-,O	1.436298	1.574843	1.436298	1.376734	1.376734	111.503199	103.495026	103.495029	111.503198	109.255081	0.000001	-5.228044	0.000000	0.075574	0.0000	C12(C(NC(N1)=O)(NC(N2)=O)C)C
22233f1	23322	NCCNC	-,-,-,-,O	1.437876	1.558901	1.440136	1.397058	1.392838	111.023594	104.221783	104.063702	110.441832	108.673984	5.911080	-11.645830	0.000000	0.113549	5.4339	CN1[C@@H]2[C@@H](NNC(=O)N2)N(C1=O)C
22233f1	23322	NCCNC	-,-,-,-,O	1.449105	1.542192	1.436930	1.396195	1.395943	108.881034	102.905791	104.610908	109.853397	108.855549	-17.983555	7.677931	0.000000	0.207621	14.5114	OCN1C2C(N(CO)C1=O)N(CO)C(=O)N2CO
22233f1	23322	NCCNC	-,-,-,-,O	1.449105	1.542192	1.436931	1.396195	1.395943	108.881045	102.905798	104.610889	109.853407	108.855528	-17.983571	7.677935	0.000000	0.207621	14.5114	OCN1C2C(N(CO)C1=O)N(CO)C(=O)N2CO
22233f1	23322	NCCNC	-,-,-,-,O	1.456693	1.602815	1.461592	1.395122	1.396573	111.565626	102.523101	101.409424	112.427135	108.022716	-19.253510	15.550881	0.000000	0.197316	13.2347	ClN1C(=O)N(Cl)C2(N(Cl)C(=O)N(Cl)C12C3=CC=CC=C3)C4=CC=CC=C4
22233f1	23322	NCCNN	-,-,-,-,-	1.459982	1.489291	1.432271	1.398957	1.276986	107.437211	99.941571	96.442151	106.046971	108.775264	-43.410056	39.680616	0.000000	0.437066	11.7452	c1ccc(cc1)N2C(=O)[C@H]3[C@H](C2=O)N=NN3
22233f1	23322	OCCNC	-,-,-,-,O	1.419208	1.504867	1.410325	1.382666	1.383069	104.404859	102.085186	99.884485	105.260415	110.413989	41.773700	-35.871803	0.000000	0.396421	13.3305	C1C=C(O[C@@H]2[C@@H]1OC(=O)N2)C#N
22233f1	23322	OCCOC	-,-,-,-,O	1.403952	1.494367	1.403952	1.383836	1.383836	102.816205	100.080470	100.080471	102.816204	111.014585	47.909820	-38.017370	0.000000	0.447122	18.0000	C1[C@@H]2[C@@H](CS1)OC(=O)O2
22233f1	32223	CCCCC	-,-,-,O,-	1.498481	1.396037	1.463391	1.506276	1.532560	104.795509	112.371706	107.851215	109.729502	105.252069	0.000074	0.000028	0.000000	0.000001	10.7630	CC1=CC=C(C)C2=C1CCC2=O
22233f1	32223	CCCNC	-,-,-,-,-	1.489067	1.394877	1.417093	1.474123	1.540040	100.268304	109.073007	113.049352	102.563407	107.991647	-1.346725	17.265024	0.000000	0.255902	1.3951	c1ccc2c(c1)CCN2
22233f1	32223	CCCNC	-,-,-,-,-	1.489123	1.394642	1.426973	1.466801	1.536970	100.050088	109.210927	111.647222	102.712988	106.865118	-2.073151	20.445830	0.000000	0.296183	2.5057	C12C(=C(N)C=C(N=1)C)CCN2C
22233f1	32223	CCCNC	-,-,-,-,-	1.489384	1.400434	1.411904	1.480235	1.535593	99.983126	109.417873	112.340210	103.066233	107.625918	0.327800	16.540061	0.000000	0.265645	1.6248	N1(C(=C(C(=O)OCC)N=N1)CN2C3=C(C=CC=C3)CC2)C4C(=NON=4)N
22233f1	32223	CCCNC	-,-,-,-,-	1.491395	1.402674	1.420345	1.473094	1.536387	100.325674	109.478172	111.448143	103.791632	107.084719	0.284288	-17.452217	0.000000	0.270333	0.3823	c1ccc2c(c1)CCN2c3ccc4nnnn4n3
